Vars	Value_cfx
tung1282 - atla1278	1.485304739912566
mixe1284 - atla1278	2.6787465553488956
cari1283 - atla1278	1.2686291736400899
gumu1250 - atla1278	2.6128323979365735
gunw1250 - atla1278	2.0293089778065907
nduu1242 - atla1278	2.712419039192431
piaw1238 - atla1278	1.8163532759080625
coch1271 - atla1278	1.9405001582343675
tuuu1241 - atla1278	0.8977701529555879
song1307 - atla1278	0.733697055359344
koia1260 - atla1278	1.745961478520742
surm1244 - atla1278	0.9174561925439536
worr1236 - atla1278	2.0920543359080783
sepi1257 - atla1278	1.877714687571836
khoe1240 - atla1278	3.370131648387849
kart1248 - atla1278	2.8113903326736382
maba1274 - atla1278	1.6947342008092192
misu1242 - atla1278	1.886776393113651
huit1251 - atla1278	4.601979853952462
guai1249 - atla1278	2.8068872265618148
more1255 - atla1278	2.586318723120756
saha1239 - atla1278	2.7844403475364907
haid1248 - atla1278	2.8105722095227605
nyul1248 - atla1278	2.9750220475645746
chon1288 - atla1278	2.6845777552318015
nucl1580 - atla1278	1.9070227561415716
nort2923 - atla1278	1.078340027838198
namb1299 - atla1278	1.409079585417588
yano1268 - atla1278	2.990202093295333
leng1261 - atla1278	3.9509861701512086
yoku1255 - atla1278	2.699553619727793
toto1251 - atla1278	3.3276239786716584
yuki1242 - atla1278	2.410978023787241
xinc1237 - atla1278	2.1167168175257625
nucl1708 - abkh1242	0.7549985683162154
sino1245 - abkh1242	1.4177902358936505
maya1287 - abkh1242	1.2441486206026644
aust1307 - abkh1242	2.225030334442807
jiva1245 - abkh1242	0.648599369296833
nilo1247 - abkh1242	0.8283489280302068
afro1255 - abkh1242	0.9173984265727688
nucl1709 - abkh1242	1.0896941047608575
nakh1245 - abkh1242	1.104881938650949
paho1240 - abkh1242	0.9249228395061729
aust1305 - abkh1242	2.3275739891435423
taik1256 - abkh1242	1.2289973968932302
tupi1275 - abkh1242	0.670713145570677
musk1252 - abkh1242	0.627694708994709
otom1299 - abkh1242	1.498928100641812
eski1264 - abkh1242	0.6762088477366255
drav1251 - abkh1242	1.6950949163887628
pano1259 - abkh1242	0.8075924596443155
goil1242 - abkh1242	0.7385084408068783
west2434 - abkh1242	0.6197835917312662
indo1319 - abkh1242	1.4848377665674013
nucl1710 - abkh1242	0.536154565364342
araw1281 - abkh1242	0.6548566169439664
algi1248 - abkh1242	0.8267399575327257
chib1249 - abkh1242	0.6395186261139637
siou1252 - abkh1242	0.6386367960426179
quec1387 - abkh1242	1.0512257307405055
atha1245 - abkh1242	0.7872231329432764
cent2225 - abkh1242	0.8851481294399549
turk1311 - abkh1242	1.7905507025238505
sali1255 - abkh1242	1.0611878506737573
dogo1299 - abkh1242	0.777018448372615
hmon1336 - abkh1242	1.8664021691433972
mong1349 - abkh1242	0.8925091124582863
gong1255 - abkh1242	0.8234031834666826
mand1469 - abkh1242	0.9544642857142858
utoa1244 - abkh1242	0.7900116786044626
saha1256 - abkh1242	0.6418113425925925
japo1237 - abkh1242	1.099447244275219
miwo1274 - abkh1242	1.039541590771099
ayma1253 - abkh1242	0.7403953556731334
ural1272 - abkh1242	2.3901518141119342
iroq1247 - abkh1242	0.7150756633499171
tuca1253 - abkh1242	0.5993860094850948
araw1282 - abkh1242	0.8442760942760943
narr1279 - abkh1242	0.8741096866096867
pama1250 - abkh1242	1.2317752956589156
mirn1241 - abkh1242	0.7767616642616643
choc1280 - abkh1242	0.7663165604128719
tung1282 - abkh1242	1.2367218225617629
mixe1284 - abkh1242	0.8830707573244887
cari1283 - abkh1242	0.5332191900201243
gumu1250 - abkh1242	0.9622895622895623
gunw1250 - abkh1242	0.788477366255144
nduu1242 - abkh1242	0.7793061897513952
piaw1238 - abkh1242	0.849642255892256
coch1271 - abkh1242	0.7803731762065096
tuuu1241 - abkh1242	1.097098765432099
song1307 - abkh1242	1.0472755880880882
koia1260 - abkh1242	0.6862638245884773
surm1244 - abkh1242	0.719878951295618
worr1236 - abkh1242	0.9295331790123457
sepi1257 - abkh1242	0.6832210998877666
khoe1240 - abkh1242	0.8755144032921811
kart1248 - abkh1242	0.9165097300690521
maba1274 - abkh1242	0.8448067632850242
misu1242 - abkh1242	0.7906611689814814
huit1251 - abkh1242	0.987231182795699
guai1249 - abkh1242	0.888888888888889
more1255 - abkh1242	0.7106481481481481
saha1239 - abkh1242	0.80460686095932
haid1248 - abkh1242	0.8680917245370371
nyul1248 - abkh1242	0.7862535612535613
chon1288 - abkh1242	0.8778395061728396
nucl1580 - abkh1242	1.039031339031339
nort2923 - abkh1242	0.7557011776161081
namb1299 - abkh1242	0.6711785938480854
yano1268 - abkh1242	0.9056032135076253
leng1261 - abkh1242	1.006466784244562
yoku1255 - abkh1242	0.8949652777777778
toto1251 - abkh1242	0.8628561253561254
yuki1242 - abkh1242	0.7555320150659134
xinc1237 - abkh1242	1.2812672747374239
sino1245 - nucl1708	1.9348679300285312
maya1287 - nucl1708	0.8375652631576872
aust1307 - nucl1708	1.5662830263765004
jiva1245 - nucl1708	0.8124916077881017
nilo1247 - nucl1708	0.465164935550698
afro1255 - nucl1708	0.48498748482523796
nucl1709 - nucl1708	1.0584258591505111
nakh1245 - nucl1708	1.1988864638301764
paho1240 - nucl1708	1.329888888888889
aust1305 - nucl1708	1.12564792755788
taik1256 - nucl1708	0.6119403691106072
tupi1275 - nucl1708	0.6561665803339466
musk1252 - nucl1708	0.7883956540447505
otom1299 - nucl1708	0.8409845679170299
eski1264 - nucl1708	0.819634837962963
drav1251 - nucl1708	1.4803953980446818
pano1259 - nucl1708	0.9687128983318548
goil1242 - nucl1708	0.5054918175959843
west2434 - nucl1708	0.5507566829703457
indo1319 - nucl1708	1.1070308950758654
nucl1710 - nucl1708	0.5083093887450792
araw1281 - nucl1708	0.5641547935663628
algi1248 - nucl1708	0.683280301920769
chib1249 - nucl1708	0.7717471090660251
siou1252 - nucl1708	0.6651521319638967
quec1387 - nucl1708	0.9383406459846365
atha1245 - nucl1708	0.7695489906933773
cent2225 - nucl1708	0.4559858323157246
turk1311 - nucl1708	1.556518128168024
sali1255 - nucl1708	0.7396261997277668
dogo1299 - nucl1708	0.6949270765383779
hmon1336 - nucl1708	0.9700950464573149
mong1349 - nucl1708	0.8356861165032027
gong1255 - nucl1708	0.904289331466579
mand1469 - nucl1708	0.7430640523956497
utoa1244 - nucl1708	1.1203694379750464
saha1256 - nucl1708	0.5716445636553661
japo1237 - nucl1708	0.9899766007901173
miwo1274 - nucl1708	1.1079954337899542
ayma1253 - nucl1708	0.9235089699074074
ural1272 - nucl1708	2.0308176288842246
iroq1247 - nucl1708	0.7594460940825883
tuca1253 - nucl1708	0.6502279311297169
araw1282 - nucl1708	0.9144747807017544
narr1279 - nucl1708	0.8317175324675324
pama1250 - nucl1708	1.0786104515006965
mirn1241 - nucl1708	0.7627786258948024
choc1280 - nucl1708	0.83527993996744
tung1282 - nucl1708	1.0901964311195715
mixe1284 - nucl1708	1.0123866767013319
cari1283 - nucl1708	0.6025611315626639
gumu1250 - nucl1708	1.0632719298245614
gunw1250 - nucl1708	0.7143361240160021
nduu1242 - nucl1708	0.7489437663250954
piaw1238 - nucl1708	1.0193589743589744
coch1271 - nucl1708	0.9916213080168775
tuuu1241 - nucl1708	0.7063294871794872
song1307 - nucl1708	0.7309590974903476
koia1260 - nucl1708	0.6202363136574074
surm1244 - nucl1708	0.5074584381855723
worr1236 - nucl1708	0.7223879097093383
sepi1257 - nucl1708	0.8367544444444444
khoe1240 - nucl1708	1.0360585317460316
kart1248 - nucl1708	1.281481012658228
maba1274 - nucl1708	1.0012314814814813
misu1242 - nucl1708	0.9058492150515176
huit1251 - nucl1708	1.3181026422764228
guai1249 - nucl1708	0.8166049783549783
more1255 - nucl1708	0.9705711178045515
saha1239 - nucl1708	1.0445470085470085
haid1248 - nucl1708	1.2045177083333334
nyul1248 - nucl1708	1.0035129870129869
chon1288 - nucl1708	1.1397058232931727
nucl1580 - nucl1708	0.9873529411764705
nort2923 - nucl1708	0.5189761252088555
namb1299 - nucl1708	0.8923085585585585
yano1268 - nucl1708	1.3163598039215685
leng1261 - nucl1708	1.133165625
yoku1255 - nucl1708	1.065158227848101
toto1251 - nucl1708	1.1074385964912281
yuki1242 - nucl1708	1.077975
xinc1237 - nucl1708	1.0915992622401074
maya1287 - sino1245	1.19022274330232
aust1307 - sino1245	0.18757192367216471
jiva1245 - sino1245	0.8873732539834392
nilo1247 - sino1245	1.5516418766815754
afro1255 - sino1245	0.2947749107926578
nucl1709 - sino1245	0.20510775417197283
nakh1245 - sino1245	0.6917030720899322
paho1240 - sino1245	1.9667161974707221
aust1305 - sino1245	0.2232781895390687
taik1256 - sino1245	0.7046363280398187
tupi1275 - sino1245	0.48908984391555704
musk1252 - sino1245	1.0834915249390105
otom1299 - sino1245	0.7439462657727738
eski1264 - sino1245	1.282878180982293
drav1251 - sino1245	0.47392345185830737
pano1259 - sino1245	0.3565609631879474
goil1242 - sino1245	0.8387348736946086
west2434 - sino1245	1.8110282215039435
indo1319 - sino1245	0.3463856773094416
nucl1710 - sino1245	0.593036201751854
araw1281 - sino1245	2.8726985445254516
algi1248 - sino1245	1.211635295345497
chib1249 - sino1245	0.4756925823999004
siou1252 - sino1245	1.455065681446034
quec1387 - sino1245	0.5461086982580893
atha1245 - sino1245	1.0570545802730218
cent2225 - sino1245	0.4851909167523961
turk1311 - sino1245	0.6200281438135196
sali1255 - sino1245	1.5228854896707753
dogo1299 - sino1245	1.2920284788931622
hmon1336 - sino1245	0.5655480744005642
mong1349 - sino1245	0.5115709210306221
gong1255 - sino1245	0.501978364780311
mand1469 - sino1245	0.6808973452182767
utoa1244 - sino1245	0.4494440787915623
saha1256 - sino1245	1.4132300484084788
japo1237 - sino1245	0.4677562940294536
miwo1274 - sino1245	2.418228709725655
ayma1253 - sino1245	1.4688589037375346
ural1272 - sino1245	0.402553589854416
iroq1247 - sino1245	2.0056554688182606
tuca1253 - sino1245	1.9213751646177921
araw1282 - sino1245	1.9255525573608465
narr1279 - sino1245	3.6791732966557076
pama1250 - sino1245	0.3050985663454595
mirn1241 - sino1245	3.4778349310079775
choc1280 - sino1245	0.9129699555771793
tung1282 - sino1245	0.6918939148991553
mixe1284 - sino1245	2.8222898440927544
cari1283 - sino1245	1.053403093277914
gumu1250 - sino1245	2.7934510058916193
gunw1250 - sino1245	2.7961086346355444
nduu1242 - sino1245	1.7243570034699938
piaw1238 - sino1245	0.9447865106764753
coch1271 - sino1245	1.914934240951575
tuuu1241 - sino1245	2.0471539627109134
song1307 - sino1245	0.6234950226536196
koia1260 - sino1245	0.7525782243179762
surm1244 - sino1245	1.5103848975796499
worr1236 - sino1245	3.982503585727506
sepi1257 - sino1245	1.6357458995592633
khoe1240 - sino1245	4.449669113210042
kart1248 - sino1245	1.4823679686218536
maba1274 - sino1245	2.9898385067827102
misu1242 - sino1245	1.0957198231870362
huit1251 - sino1245	2.6384461632338145
guai1249 - sino1245	3.7382863573620724
more1255 - sino1245	1.4040796310435795
saha1239 - sino1245	2.777027480346061
haid1248 - sino1245	1.6423395798286886
nyul1248 - sino1245	2.7148481626753522
chon1288 - sino1245	2.6952501121154793
nucl1580 - sino1245	0.7319701144279694
nort2923 - sino1245	1.0302461519293056
namb1299 - sino1245	0.5213272864794488
yano1268 - sino1245	1.7250853094635192
leng1261 - sino1245	6.398526108883635
yoku1255 - sino1245	1.8331360980490494
toto1251 - sino1245	3.4288944827112418
yuki1242 - sino1245	1.1250847993382544
xinc1237 - sino1245	2.371730162036353
aust1307 - maya1287	0.5919468210278622
jiva1245 - maya1287	1.0908935730357858
nilo1247 - maya1287	0.5120333293359476
afro1255 - maya1287	0.4098255084900543
nucl1709 - maya1287	0.5569964402406912
nakh1245 - maya1287	0.7154263582931004
paho1240 - maya1287	1.8191712504725783
aust1305 - maya1287	0.6237780642735037
taik1256 - maya1287	0.7513208056488564
tupi1275 - maya1287	0.3906437707080594
musk1252 - maya1287	0.9607978897334392
otom1299 - maya1287	0.20527606542423305
eski1264 - maya1287	1.3174230392935335
drav1251 - maya1287	0.6382003158275045
pano1259 - maya1287	0.5699368712214885
goil1242 - maya1287	0.9858803651470216
west2434 - maya1287	1.13469823124579
indo1319 - maya1287	0.6120017122740993
nucl1710 - maya1287	0.4328304907642088
araw1281 - maya1287	0.6019419640478244
algi1248 - maya1287	0.38554444473061744
chib1249 - maya1287	0.4532284717010804
siou1252 - maya1287	0.9465307825461278
quec1387 - maya1287	0.683918053351376
atha1245 - maya1287	0.5446945809825051
cent2225 - maya1287	0.36132490428605407
turk1311 - maya1287	0.6615212239181814
sali1255 - maya1287	0.3003908984658562
dogo1299 - maya1287	1.1209074426645003
hmon1336 - maya1287	0.7207131341693708
mong1349 - maya1287	0.7257462317393338
gong1255 - maya1287	0.5256772691825664
mand1469 - maya1287	1.4426309263121775
utoa1244 - maya1287	0.2954813812697237
saha1256 - maya1287	1.0230596407811225
japo1237 - maya1287	0.8213644548545947
miwo1274 - maya1287	1.5713890294465733
ayma1253 - maya1287	1.217129764301105
ural1272 - maya1287	0.6838806794680795
iroq1247 - maya1287	0.9326617000682041
tuca1253 - maya1287	1.04574945676388
araw1282 - maya1287	2.0638488312559224
narr1279 - maya1287	1.5651504967517154
pama1250 - maya1287	0.47918776583625017
mirn1241 - maya1287	1.3299392159460928
choc1280 - maya1287	0.8838965893217412
tung1282 - maya1287	0.5986684668113214
mixe1284 - maya1287	0.7895824770076803
cari1283 - maya1287	0.5005056352016247
gumu1250 - maya1287	2.123036753479569
gunw1250 - maya1287	1.1767808895929173
nduu1242 - maya1287	1.3900076448210446
piaw1238 - maya1287	1.7874447288364266
coch1271 - maya1287	1.7715443603488534
tuuu1241 - maya1287	2.088635983454561
song1307 - maya1287	0.958229286894306
koia1260 - maya1287	1.1269584286567778
surm1244 - maya1287	0.7424351217597239
worr1236 - maya1287	1.4118107226841867
sepi1257 - maya1287	1.6245656001045048
khoe1240 - maya1287	2.045545530553612
kart1248 - maya1287	1.5518055196266036
maba1274 - maya1287	1.6902502953387581
misu1242 - maya1287	1.3838583197724077
huit1251 - maya1287	1.8948615439068615
guai1249 - maya1287	1.543139184783471
more1255 - maya1287	1.1764419420842944
saha1239 - maya1287	1.7413687285594865
haid1248 - maya1287	1.8008341210827667
nyul1248 - maya1287	1.3327472825778883
chon1288 - maya1287	1.6830917504272014
nucl1580 - maya1287	1.8977022646031263
nort2923 - maya1287	0.811232092671721
namb1299 - maya1287	1.9241957919476966
yano1268 - maya1287	1.8135646846586029
leng1261 - maya1287	1.417194655374406
yoku1255 - maya1287	1.4308949497115542
toto1251 - maya1287	0.8593282551766521
yuki1242 - maya1287	1.7550244960494104
xinc1237 - maya1287	0.45977629111493545
jiva1245 - aust1307	1.4014193632283203
nilo1247 - aust1307	0.77198337688970875
afro1255 - aust1307	0.30591987496943424
nucl1709 - aust1307	0.5764497175785793
nakh1245 - aust1307	1.4769680327535109
paho1240 - aust1307	2.9717956075404803
aust1305 - aust1307	0.1431445351068802
taik1256 - aust1307	0.39859920395777826
tupi1275 - aust1307	0.71936138003418
musk1252 - aust1307	1.4531648544299849
otom1299 - aust1307	0.4450431178306568
eski1264 - aust1307	1.6025420695887795
drav1251 - aust1307	1.2282356892600301
pano1259 - aust1307	0.9226613263102513
goil1242 - aust1307	1.4548943279926596
west2434 - aust1307	1.4917234989950512
indo1319 - aust1307	0.5621072655881924
nucl1710 - aust1307	0.8839397740567044
araw1281 - aust1307	2.445498021969114
algi1248 - aust1307	1.1337949547731618
chib1249 - aust1307	1.0209416606735473
siou1252 - aust1307	1.5307125179786427
quec1387 - aust1307	1.1829723687286766
atha1245 - aust1307	1.6931858356400042
cent2225 - aust1307	0.3417699515448957
turk1311 - aust1307	1.2694029004698493
sali1255 - aust1307	0.8958257616063546
dogo1299 - aust1307	1.4305422720217522
hmon1336 - aust1307	0.6296537043867367
mong1349 - aust1307	1.0148192144657462
gong1255 - aust1307	1.186924475267985
mand1469 - aust1307	1.1761842988799482
utoa1244 - aust1307	0.6064495692920967
saha1256 - aust1307	1.493349756648995
japo1237 - aust1307	1.3145097253147695
miwo1274 - aust1307	1.4961219274839708
ayma1253 - aust1307	1.2618932272711307
ural1272 - aust1307	0.778381617464401
iroq1247 - aust1307	2.687177791086369
tuca1253 - aust1307	2.46524812282455
araw1282 - aust1307	1.9845003451201215
narr1279 - aust1307	2.732074013118713
pama1250 - aust1307	0.5196368141057012
mirn1241 - aust1307	3.1826647054244077
choc1280 - aust1307	1.5576850139963856
tung1282 - aust1307	1.1991260178634437
mixe1284 - aust1307	1.8565143319997974
cari1283 - aust1307	1.0677258510220913
gumu1250 - aust1307	2.4032768252702428
gunw1250 - aust1307	2.4076501249527413
nduu1242 - aust1307	2.577799501337887
piaw1238 - aust1307	1.4951207346266804
coch1271 - aust1307	1.7316840317866224
tuuu1241 - aust1307	1.4703124973464028
song1307 - aust1307	0.7415606072757116
koia1260 - aust1307	1.075217726353729
surm1244 - aust1307	0.8420876605021356
worr1236 - aust1307	4.440743879030423
sepi1257 - aust1307	1.755345698390715
khoe1240 - aust1307	3.8070283571231123
kart1248 - aust1307	3.113294934616126
maba1274 - aust1307	3.3016084553359946
misu1242 - aust1307	1.6498499767948493
huit1251 - aust1307	3.3943384484234222
guai1249 - aust1307	2.975400424158403
more1255 - aust1307	2.7040288874970306
saha1239 - aust1307	1.5625044589735468
haid1248 - aust1307	1.821729757422178
nyul1248 - aust1307	1.818023741671285
chon1288 - aust1307	2.238220160218982
nucl1580 - aust1307	0.9663745555797583
nort2923 - aust1307	1.018503452849659
namb1299 - aust1307	1.0562176261546037
yano1268 - aust1307	1.637140592678769
leng1261 - aust1307	3.398350208885195
yoku1255 - aust1307	1.6073816078189416
toto1251 - aust1307	1.8315370420590251
yuki1242 - aust1307	1.8850322337432142
xinc1237 - aust1307	1.053579000583654
nilo1247 - jiva1245	0.6701305262454519
afro1255 - jiva1245	0.8736892986011866
nucl1709 - jiva1245	0.5481262248842284
nakh1245 - jiva1245	1.0685278804228084
paho1240 - jiva1245	0.9497974537037037
aust1305 - jiva1245	1.595552741316869
taik1256 - jiva1245	1.0832811931356905
tupi1275 - jiva1245	0.667544424824061
musk1252 - jiva1245	0.5990436948853616
otom1299 - jiva1245	1.0443760253403072
eski1264 - jiva1245	0.5402237654320987
drav1251 - jiva1245	1.15771632937805
pano1259 - jiva1245	0.3392085818049035
goil1242 - jiva1245	0.6856428884241385
west2434 - jiva1245	0.7061797288359788
indo1319 - jiva1245	1.0901393048372308
nucl1710 - jiva1245	0.5229870489102669
araw1281 - jiva1245	0.7056527251683502
algi1248 - jiva1245	0.7647121139168028
chib1249 - jiva1245	0.5599020697873146
siou1252 - jiva1245	0.6963674860376249
quec1387 - jiva1245	0.5023684917225231
atha1245 - jiva1245	0.8311987825703103
cent2225 - jiva1245	0.7171053894614897
turk1311 - jiva1245	1.0973928205383143
sali1255 - jiva1245	0.8913378266964972
dogo1299 - jiva1245	0.7029826360864496
hmon1336 - jiva1245	1.455749988963057
mong1349 - jiva1245	0.6632714206204643
gong1255 - jiva1245	0.6621867572179674
mand1469 - jiva1245	0.9804741753472221
utoa1244 - jiva1245	0.6032514064753629
saha1256 - jiva1245	0.6749696458185264
japo1237 - jiva1245	0.8462205573477185
miwo1274 - jiva1245	0.9143518518518519
ayma1253 - jiva1245	0.6643649545772187
ural1272 - jiva1245	1.3440828400106106
iroq1247 - jiva1245	0.8802681115181115
tuca1253 - jiva1245	0.6346355736387381
araw1282 - jiva1245	1.093528163580247
narr1279 - jiva1245	1.0153436856995885
pama1250 - jiva1245	0.7194956652321086
mirn1241 - jiva1245	0.9145086146272855
choc1280 - jiva1245	0.6235078220390721
tung1282 - jiva1245	0.7295415108266464
mixe1284 - jiva1245	0.8390084876543209
cari1283 - jiva1245	0.5457639232093597
gumu1250 - jiva1245	1.398272156084656
gunw1250 - jiva1245	0.9088386802295253
nduu1242 - jiva1245	0.7646921641791045
piaw1238 - jiva1245	0.929579702251271
coch1271 - jiva1245	0.884280303030303
tuuu1241 - jiva1245	1.4560269055287172
song1307 - jiva1245	0.9761805263772176
koia1260 - jiva1245	0.6006313895614743
surm1244 - jiva1245	0.6823415874756336
worr1236 - jiva1245	1.0907994038559106
sepi1257 - jiva1245	0.992748667227834
khoe1240 - jiva1245	1.0775295222758992
kart1248 - jiva1245	1.0124818445896877
maba1274 - jiva1245	1.2350091958396754
misu1242 - jiva1245	0.8177868716931217
huit1251 - jiva1245	1.110870894479385
guai1249 - jiva1245	1.2969067097919837
more1255 - jiva1245	0.6721085858585858
saha1239 - jiva1245	1.0999161877394636
haid1248 - jiva1245	1.0106960408684547
nyul1248 - jiva1245	1.0216380931712963
chon1288 - jiva1245	1.2827334376630153
nucl1580 - jiva1245	1.134292646011396
nort2923 - jiva1245	0.8633077372363087
namb1299 - jiva1245	0.992359149403641
yano1268 - jiva1245	0.8985690235690236
leng1261 - jiva1245	1.4274140211640212
yoku1255 - jiva1245	1.0646625243664718
toto1251 - jiva1245	1.3154839409722223
yuki1242 - jiva1245	0.9365391334730958
xinc1237 - jiva1245	1.2536816578483245
afro1255 - nilo1247	0.3650557612960859
nucl1709 - nilo1247	0.6954623450781132
nakh1245 - nilo1247	0.866939920972938
paho1240 - nilo1247	1.0239343040881626
aust1305 - nilo1247	0.987604209943031
taik1256 - nilo1247	0.6713863477010892
tupi1275 - nilo1247	0.5389612756442763
musk1252 - nilo1247	0.6514944746157351
otom1299 - nilo1247	0.4679263098059465
eski1264 - nilo1247	0.7016747095255508
drav1251 - nilo1247	1.0506125173678948
pano1259 - nilo1247	0.5989422330757462
goil1242 - nilo1247	0.6395773890011924
west2434 - nilo1247	0.6598148096486349
indo1319 - nilo1247	0.9001737276886035
nucl1710 - nilo1247	0.45374810827453765
araw1281 - nilo1247	0.5830671013176351
algi1248 - nilo1247	0.5164580380940241
chib1249 - nilo1247	0.5333955634863566
siou1252 - nilo1247	0.6521240207752677
quec1387 - nilo1247	0.6408047600202607
atha1245 - nilo1247	0.5999929952514901
cent2225 - nilo1247	0.2972373572430434
turk1311 - nilo1247	0.9879524659529729
sali1255 - nilo1247	0.489498282065287
dogo1299 - nilo1247	0.7489822333798206
hmon1336 - nilo1247	0.8343000512845958
mong1349 - nilo1247	0.6525159103128142
gong1255 - nilo1247	0.7179351907667687
mand1469 - nilo1247	0.9063834143411807
utoa1244 - nilo1247	0.4856293394636268
saha1256 - nilo1247	0.5800594012953175
japo1237 - nilo1247	0.7938981720269792
miwo1274 - nilo1247	1.0158418981963535
ayma1253 - nilo1247	0.847476229494193
ural1272 - nilo1247	1.2261604507531358
iroq1247 - nilo1247	0.8188449608970285
tuca1253 - nilo1247	0.7119739455175609
araw1282 - nilo1247	1.263677991037685
narr1279 - nilo1247	0.7464311169930249
pama1250 - nilo1247	0.6771718031920541
mirn1241 - nilo1247	0.8604675405614263
choc1280 - nilo1247	0.7046107552573299
tung1282 - nilo1247	0.7354173109675924
mixe1284 - nilo1247	0.774751468973833
cari1283 - nilo1247	0.476573647545452
gumu1250 - nilo1247	1.1113186719557437
gunw1250 - nilo1247	0.800884722040312
nduu1242 - nilo1247	0.9691522917037185
piaw1238 - nilo1247	1.0432681052499293
coch1271 - nilo1247	0.8756378205913736
tuuu1241 - nilo1247	1.1182985060947965
song1307 - nilo1247	0.7175087380676979
koia1260 - nilo1247	0.5783563098566797
surm1244 - nilo1247	0.29352155555198967
worr1236 - nilo1247	0.9728229498026786
sepi1257 - nilo1247	1.1653835259774734
khoe1240 - nilo1247	1.3923522367257166
kart1248 - nilo1247	1.0403500735611706
maba1274 - nilo1247	1.0854160782356252
misu1242 - nilo1247	0.8985632186790775
huit1251 - nilo1247	1.5624111728024543
guai1249 - nilo1247	1.046455853799486
more1255 - nilo1247	0.8333976670533262
saha1239 - nilo1247	1.0466496799803562
haid1248 - nilo1247	1.11001274733212
nyul1248 - nilo1247	0.9475439300224059
chon1288 - nilo1247	1.27500191102212
nucl1580 - nilo1247	1.1436575516268694
nort2923 - nilo1247	0.6857000059842981
namb1299 - nilo1247	1.074462977691613
yano1268 - nilo1247	1.2986918849881224
leng1261 - nilo1247	1.12256723357762
yoku1255 - nilo1247	1.0887447488598105
toto1251 - nilo1247	0.9591831329048955
yuki1242 - nilo1247	1.205946789523101
xinc1237 - nilo1247	0.7269911861095276
nucl1709 - afro1255	0.2769192611630966
nakh1245 - afro1255	0.5284858606641278
paho1240 - afro1255	1.3471055954515703
aust1305 - afro1255	0.23117305703527585
taik1256 - afro1255	0.7494637287232156
tupi1275 - afro1255	0.5384761389214258
musk1252 - afro1255	1.0460902020540226
otom1299 - afro1255	0.2822910365043933
eski1264 - afro1255	0.9942842904289216
drav1251 - afro1255	0.501695441328112
pano1259 - afro1255	0.4888796697884179
goil1242 - afro1255	0.9122283228101989
west2434 - afro1255	0.9175312954502294
indo1319 - afro1255	0.14159377936012355
nucl1710 - afro1255	0.5607766725081732
araw1281 - afro1255	1.2097970301016001
algi1248 - afro1255	0.5866587757225981
chib1249 - afro1255	0.7728844667008807
siou1252 - afro1255	1.2355609818057627
quec1387 - afro1255	0.6578472826387002
atha1245 - afro1255	0.886020443981434
cent2225 - afro1255	0.2616600243552741
turk1311 - afro1255	0.6075655773284643
sali1255 - afro1255	0.5485434642589959
dogo1299 - afro1255	0.659435098449913
hmon1336 - afro1255	0.7966898879738631
mong1349 - afro1255	0.6213963757544732
gong1255 - afro1255	0.40969257399574965
mand1469 - afro1255	0.774423768564562
utoa1244 - afro1255	0.26797260712301174
saha1256 - afro1255	0.5866307562087022
japo1237 - afro1255	0.9205611944020243
miwo1274 - afro1255	0.9376114735915736
ayma1253 - afro1255	0.7937278564870709
ural1272 - afro1255	0.3763211740394212
